Thermosediminibacter,4002.0
Thermosinus,5310.0
Thermosipho,990.0
Thermosphaera,35.0
Thermosynechococcus,295.0
Thermotoga,1493.0
Thermovibrio,321.0
Thermovirga,884.0
Thermus,743.0
Thielavia,16.0
Thioalkalimicrobium,58.0
Thioalkalivibrio,303.0
Thiobacillus,241.0
Thiomicrospira,130.0
Thiomonas,405.0
Tolumonas,360.0
Torulaspora,29.0
Toxoplasma,459.0
Treponema,21284.0
Tribolium,185.0
Trichinella,90.0
Trichoderma,87.0
Trichodesmium,1601.0
Trichomonas,3429.0
Trichophyton,12.0
Trichoplax,262.0
Trichormus,125.0
Tropheryma,6.0
Truepera,403.0
Trypanosoma,121.0
Tsukamurella,56.0
Tuber,28.0
Tupaia,15.0
Turicibacter,13674.0
Tursiops,22.0
Uncinocarpus,22.0
Ureaplasma,269.0
Ustilago,59.0
Vanderwaltozyma,23.0
Variovorax,627.0
Veillonella,39361.0
Verminephrobacter,282.0
Verrucomicrobium,897.0
Verrucosispora,255.0
Verticillium,12.0
Vibrio,4899.0
Victivallis,22532.0
Vitis,196.0
Vulcanisaeta,81.0
Waddlia,185.0
Weeksella,483.0
Weissella,1186.0
Wigglesworthia,14.0
Wolbachia,249.0
Wolinella,275.0
Xanthobacter,180.0
Xanthomonas,894.0
Xenopus,120.0
Xenorhabdus,617.0
Xiphophorus,81.0
Xylanimonas,150.0
Xylella,295.0
Yarrowia,64.0
Yersinia,1281.0
Zea,85.0
Zunongwangia,955.0
Zygosaccharomyces,29.0
Zymomonas,200.0
Zymoseptoria,39.0
